DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2024-12,7.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2025-01,7.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-01,4.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-02,4.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-03,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-04,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-05,4.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-06,4.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-07,4.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-08,4.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-09,4.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-10,3.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-11,3.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2000-12,3.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-01,4.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-02,4.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-03,3.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-04,3.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-05,4.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-06,4.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-07,4.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-08,4.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-09,4.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-10,4.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-11,4.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2001-12,4.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-01,4.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-02,4.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-03,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-04,4.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-05,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-06,4.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-07,4.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-08,4.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-09,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-10,5.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-11,5.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2002-12,5.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-01,5.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-02,4.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-03,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-04,4.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-05,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-06,4.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-07,5.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-08,5.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-09,5.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-10,4.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-11,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2003-12,4.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-01,5.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-02,5.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-03,5.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-04,4.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-05,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-06,4.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-07,4.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-08,4.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-09,4.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-10,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-11,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2004-12,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-01,4.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-02,4.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-03,4.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-04,4.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-05,4.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-06,4.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-07,4.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-08,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-09,4.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-10,4.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-11,4.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2005-12,4.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-01,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-02,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-03,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-04,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-05,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-06,4.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-07,5.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-08,5.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-09,4.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-10,4.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-11,4.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2006-12,4.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2007-01,4.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2007-02,4.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2007-03,5.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2007-04,5.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2007-05,5.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2007-06,5.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2007-07,4.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Ireland,2007-08,4.9,,
